"time","intensity"
0.000006,0
0.000594,0
0.001020,0
0.001364,0
0.001665,0
0.001988,0
0.002294,0
0.002566,0
0.002880,0
0.003185,0
0.003459,0
0.003751,0
0.004037,0
0.004311,0
0.004606,0
0.004885,0
0.005176,0
0.005463,0
0.005744,0
0.006024,0
0.006302,0
0.006576,0
0.006861,0
0.007147,0
0.007435,0
0.007708,0
0.008002,0
0.008281,0
0.008557,0
0.008841,0
0.009506,0
0.009748,0
0.010089,0
0.010339,0
0.010615,1
0.010895,1
0.011178,1
0.011453,2
0.011732,2
0.012016,2
0.012300,3
0.012594,3
0.012869,3
0.013152,3
0.013428,3
0.013708,3
0.013991,3
0.014274,3
0.014555,2
0.014826,2
0.015105,2
0.015384,1
0.015661,1
0.015951,1
0.016235,0
0.016523,0
0.016807,0
0.017023,0
0.017302,0
0.017639,0
0.017954,0
0.018250,0
0.018524,0
0.018809,0
0.019157,0
0.019444,0
0.019730,0
0.019953,0
0.020216,0
0.020523,0
0.020813,0
0.021106,0
0.021379,0
0.021664,0
0.021934,0
0.022223,0
0.022496,0
0.022777,0
0.022995,0
0.023336,0
0.023604,0
0.023871,0
0.024090,0
0.024427,0
0.024697,0
0.024913,0
0.025264,0
0.025560,0
0.025831,0
0.026135,0
0.026398,0
0.026678,0
0.026951,0
0.027235,1
0.027452,1
0.027789,1
0.028075,2
0.028416,2
0.028702,3
0.028989,3
0.029376,3
0.029672,3
0.029953,3
0.030234,3
0.030506,3
0.030786,3
0.031070,2
0.031345,2
0.031629,2
0.031897,2
0.032183,1
0.032451,1
0.032730,1
0.032998,0
0.033274,0
0.033556,0
0.033825,0
0.034129,0
0.034399,0
0.034684,0
0.034973,0
0.035258,0
0.035545,0
0.035833,0
0.036123,0
0.036409,0
0.036691,0
0.036978,0
0.037260,0
0.037526,0
0.037805,0
0.038074,0
0.038354,0
0.038628,0
0.038903,0
0.039224,0
0.039515,0
0.039791,0
0.040062,0
0.040342,0
0.040613,0
0.040888,0
0.041159,0
0.041443,0
0.041715,0
0.042009,0
0.042283,0
0.042558,0
0.042824,0
0.043122,0
0.043404,0
0.043687,0
0.043960,1
0.044236,1
0.044506,1
0.044782,2
0.045058,2
0.045332,2
0.045612,3
0.045877,3
0.046148,3
0.046425,3
0.046697,3
0.046972,3
0.047245,3
0.047518,3
0.047796,2
0.048065,2
0.048347,2
0.048617,2
0.048892,1
0.049218,1
0.049540,0
0.049815,0
0.050142,0
0.050455,0
0.050727,0
0.051004,0
0.051281,0
0.051562,0
0.051831,0
0.052108,0
0.052380,0
0.052652,0
0.052934,0
0.053201,0
0.053475,0
0.053743,0
0.054019,0
0.054288,0
0.054571,0
0.054840,0
0.055115,0
0.055387,0
0.055660,0
