"time","intensity"
0.000007,3
0.000560,3
0.000815,2
0.001051,2
0.001265,2
0.001478,2
0.001683,1
0.001883,1
0.002131,1
0.002346,1
0.002543,0
0.002736,0
0.002929,0
0.003116,0
0.003301,0
0.003489,0
0.003688,0
0.003881,0
0.004068,0
0.004255,0
0.004442,0
0.004622,0
0.004822,0
0.005009,0
0.005194,0
0.005378,0
0.005574,0
0.005760,0
0.005944,0
0.006127,0
0.006313,0
0.006500,0
0.006686,0
0.006871,0
0.007060,0
0.007256,0
0.007445,0
0.007631,0
0.007825,0
0.008010,0
0.008198,0
0.008381,0
0.008563,0
0.008747,0
0.008930,0
0.009114,0
0.009306,0
0.009495,0
0.009681,0
0.009865,0
0.010050,0
0.010239,0
0.010424,0
0.010604,0
0.010790,0
0.010973,0
0.011159,0
0.011344,0
0.011529,0
0.011717,0
0.011905,0
0.012090,0
0.012290,0
0.012480,0
0.012665,0
0.012853,0
0.013041,0
0.013227,0
0.013420,1
0.013602,1
0.013789,1
0.013971,1
0.014155,2
0.014340,2
0.014528,2
0.014709,2
0.014890,2
0.015072,3
0.015252,3
0.015435,3
0.015617,3
0.015798,3
0.015984,3
0.016165,3
0.016350,3
0.016531,3
0.016719,3
0.016902,3
0.017088,3
0.017273,3
0.017458,2
0.017638,2
0.017821,2
0.017999,2
0.018187,2
0.018368,1
0.018550,1
0.018733,1
0.018916,1
0.019098,0
0.019282,0
0.019462,0
0.019644,0
0.019826,0
0.020010,0
0.020190,0
0.020373,0
0.020558,0
0.020740,0
0.020921,0
0.021105,0
0.021284,0
0.021466,0
0.021648,0
0.021830,0
0.022178,0
0.022408,0
0.022598,0
0.022792,0
0.022984,0
0.023167,0
0.023352,0
0.023539,0
0.023721,0
0.023901,0
0.024087,0
0.024268,0
0.024452,0
0.024632,0
0.024819,0
0.025002,0
0.025185,0
0.025365,0
0.025547,0
0.025728,0
0.025907,0
0.026087,0
0.026268,0
0.026448,0
0.026635,0
0.026819,0
0.027003,0
0.027186,0
0.027367,0
0.027550,0
0.027736,0
0.027920,0
0.028105,0
0.028286,0
0.028472,0
0.028656,0
0.028838,0
0.029020,0
0.029202,0
0.029382,0
0.029569,0
0.029749,0
0.029935,0
0.030117,0
0.030303,1
0.030483,1
0.030664,1
0.030846,2
0.031030,2
0.031212,2
0.031395,2
0.031575,2
0.031758,3
0.032006,3
0.032219,3
0.032415,3
0.032609,3
0.032805,3
0.032998,3
0.033208,3
0.033401,3
0.033595,3
0.033786,3
0.033973,3
0.034170,2
0.034360,2
0.034552,2
0.034741,2
0.034930,2
0.035122,1
0.035306,1
0.035493,1
0.035683,1
0.035869,0
0.036060,0
0.036248,0
0.036438,0
0.036625,0
0.036812,0
0.036999,0
0.037185,0
0.037373,0
0.037565,0
0.037755,0
0.037944,0
0.038130,0
0.038320,0
0.038522,0
0.038712,0
0.038899,0
0.039090,0
0.039276,0
0.039464,0
0.039650,0
0.039841,0
0.040026,0
0.040215,0
0.040402,0
0.040595,0
0.040780,0
0.040966,0
0.041152,0
0.041353,0
0.041542,0
0.041734,0
0.041921,0
0.042174,0
0.042368,0
0.042558,0
0.042748,0
0.042937,0
0.043125,0
0.043313,0
0.043504,0
0.043690,0
0.043876,0
0.044065,0
0.044252,0
0.044440,0
0.044630,0
0.044825,0
0.045012,0
0.045200,0
0.045387,0
0.045575,0
0.045760,0
0.045945,0
0.046131,0
0.046321,0
0.046506,0
0.046692,0
0.046878,1
0.047065,1
0.047254,1
0.047442,1
0.047632,2
