"time","intensity"
0.000007,2
0.000535,2
0.000782,2
0.001040,1
0.001295,1
0.001550,0
0.001795,0
0.002033,0
0.002266,0
0.002497,0
0.002728,0
0.002954,0
0.003181,0
0.003407,0
0.003653,0
0.003881,0
0.004108,0
0.004338,0
0.004579,0
0.004827,0
0.005053,0
0.005275,0
0.005500,0
0.005722,0
0.006016,0
0.006265,0
0.006513,0
0.006739,0
0.006928,0
0.007113,0
0.007295,0
0.007474,0
0.007675,0
0.007856,0
0.008043,0
0.008225,0
0.008416,0
0.008601,0
0.008787,0
0.008967,0
0.009170,0
0.009354,0
0.009547,0
0.009729,0
0.009911,0
0.010094,0
0.010278,0
0.010470,0
0.010656,0
0.010839,0
0.011029,0
0.011215,0
0.011400,0
0.011581,0
0.011767,0
0.011949,0
0.012132,0
0.012315,0
0.012502,1
0.012697,1
0.012886,1
0.013079,2
0.013275,2
0.013463,2
0.013649,2
0.013832,3
0.014015,3
0.014198,3
0.014381,3
0.014565,3
0.014754,3
0.014936,3
0.015121,3
0.015307,3
0.015489,3
0.015673,3
0.015860,3
0.016082,3
0.016277,3
0.016470,3
0.016658,2
0.016842,2
0.017029,2
0.017219,2
0.017406,2
0.017592,1
0.017774,1
0.017956,1
0.018145,1
0.018333,0
0.018516,0
0.018701,0
0.018890,0
0.019077,0
0.019258,0
0.019440,0
0.019620,0
0.019803,0
0.019984,0
0.020168,0
0.020351,0
0.020533,0
0.020716,0
0.020899,0
0.021080,0
0.021262,0
0.021442,0
0.021626,0
0.021808,0
0.021989,0
0.022169,0
0.022350,0
0.022532,0
0.022716,0
0.022901,0
0.023083,0
0.023263,0
0.023445,0
0.023634,0
0.023821,0
0.024015,0
0.024205,0
0.024392,0
0.024575,0
0.024764,0
0.024955,0
0.025142,0
0.025327,0
0.025508,0
0.025690,0
0.025875,0
0.026077,0
0.026268,0
0.026453,0
0.026647,0
0.026831,0
0.027017,0
0.027198,0
0.027384,0
0.027567,0
0.027751,0
0.027934,0
0.028116,0
0.028295,0
0.028474,0
0.028661,0
0.028842,0
0.029027,0
0.029207,1
0.029404,1
0.029591,1
0.029780,2
0.029962,2
0.030146,2
0.030328,2
0.030514,3
0.030697,3
0.030885,3
0.031083,3
0.031265,3
0.031450,3
0.031632,3
0.031820,3
0.032003,3
0.032184,3
0.032386,3
0.032568,3
0.032752,3
0.032933,3
0.033114,3
0.033298,3
0.033481,2
0.033665,2
0.033864,2
0.034067,2
0.034256,1
0.034444,1
0.034627,1
0.034810,1
0.035006,0
0.035193,0
0.035374,0
0.035556,0
0.035737,0
0.035979,0
0.036204,0
0.036417,0
0.036619,0
0.036809,0
0.036999,0
0.037192,0
0.037381,0
0.037574,0
0.037764,0
0.037954,0
0.038143,0
0.038336,0
0.038527,0
0.038723,0
0.038908,0
0.039095,0
0.039283,0
0.039477,0
0.039666,0
0.039853,0
0.040040,0
0.040230,0
0.040419,0
0.040606,0
0.040796,0
0.040985,0
0.041172,0
0.041356,0
0.041543,0
0.041730,0
0.041918,0
0.042103,0
0.042290,0
0.042476,0
0.042665,0
0.042853,0
0.043040,0
0.043226,0
0.043414,0
0.043602,0
0.043789,0
0.043976,0
0.044162,0
0.044349,0
0.044539,0
0.044725,0
0.044912,0
0.045100,0
0.045288,0
0.045479,0
0.045668,0
0.045854,1
0.046054,1
0.046253,1
0.046444,2
0.046638,2
0.046834,2
0.047025,2
0.047217,3
0.047406,3
0.047611,3
0.047799,3
0.047985,3
0.048172,3
0.048360,3
0.048557,3
0.048747,3
0.048934,3
0.049130,3
0.049329,3
0.049525,3
0.049712,3
0.049906,3
0.050097,2
0.050284,2
0.050472,2
0.050660,2
0.050846,1
0.051033,1
0.051221,1
0.051412,1
0.051598,0
0.051784,0
0.051985,0
0.052177,0
0.052366,0
0.052561,0
0.052751,0
0.052940,0
0.053125,0
0.053310,0
0.053501,0
0.053688,0
0.053875,0
0.054063,0
0.054250,0
0.054438,0
0.054625,0
0.054812,0
0.055000,0
0.055187,0
0.055379,0
0.055579,0
0.055763,0
0.056001,0
0.056204,0
0.056400,0
0.056593,0
0.056783,0
0.056973,0
0.057162,0
0.057356,0
0.057549,0
0.057737,0
0.057928,0
0.058116,0
0.058303,0
0.058489,0
0.058678,0
0.058865,0
0.059051,0
0.059239,0
0.059433,0
0.059624,0
0.059812,0
0.060003,0
0.060193,0
0.060381,0
0.060570,0
0.060757,0
0.060946,0
0.061135,0
0.061324,0
0.061511,0
0.061700,0
0.061888,0
0.062088,0
0.062275,0
0.062462,1
0.062655,1
0.062844,1
0.063032,1
0.063216,2
0.063400,2
0.063585,2
0.063776,3
0.063967,3
0.064156,3
0.064342,3
0.064529,3
0.064718,3
0.064906,3
0.065093,3
0.065278,3
0.065466,3
0.065654,3
0.065840,3
0.066052,3
0.066252,3
0.066448,3
0.066638,3
0.066829,2
0.067026,2
0.067216,2
0.067406,2
0.067595,1
0.067781,1
0.067967,1
0.068159,1
0.068349,0
0.068541,0
0.068728,0
0.068918,0
0.069108,0
0.069295,0
0.069481,0
0.069669,0
0.069858,0
0.070045,0
0.070234,0
0.070420,0
0.070608,0
0.070797,0
0.070984,0
0.071170,0
0.071357,0
0.071545,0
0.071733,0
0.071918,0
0.072117,0
0.072312,0
0.072502,0
0.072691,0
0.072882,0
0.073069,0
0.073259,0
0.073444,0
0.073629,0
0.073832,0
0.074017,0
0.074201,0
0.074391,0
0.074577,0
0.074769,0
0.074957,0
0.075158,0
0.075348,0
0.075537,0
0.075724,0
0.075955,0
0.076159,0
0.076354,0
0.076548,0
0.076736,0
0.076928,0
0.077118,0
0.077309,0
0.077498,0
0.077688,0
0.077874,0
0.078063,0
0.078253,0
0.078442,0
0.078637,0
0.078823,0
0.079007,0
0.079199,1
0.079391,1
0.079577,1
0.079766,2
0.079956,2
0.080144,2
0.080339,2
0.080528,3
0.080718,3
0.080905,3
0.081094,3
0.081286,3
0.081471,3
0.081657,3
0.081843,3
0.082030,3
0.082217,3
0.082405,3
0.082593,3
0.082788,3
0.082984,3
0.083171,3
0.083358,2
0.083548,2
0.083734,2
0.083926,2
0.084116,1
0.084304,1
0.084491,1
0.084677,1
0.084866,0
0.085056,0
0.085244,0
0.085432,0
0.085618,0
0.085806,0
0.086035,0
0.086234,0
0.086423,0
0.086615,0
0.086803,0
0.086992,0
0.087179,0
0.087371,0
0.087558,0
0.087744,0
0.087933,0
0.088121,0
0.088307,0
0.088500,0
0.088687,0
0.088875,0
0.089104,0
0.089305,0
0.089496,0
0.089688,0
0.089876,0
0.090066,0
0.090258,0
0.090444,0
0.090630,0
0.090829,0
0.091016,0
0.091208,0
0.091397,0
0.091586,0
0.091773,0
0.091961,0
0.092150,0
0.092335,0
0.092523,0
0.092710,0
0.092899,0
0.093086,0
0.093275,0
0.093465,0
0.093654,0
0.093845,0
0.094033,0
0.094218,0
0.094406,0
0.094593,0
0.094785,0
0.094972,0
0.095160,0
0.095346,0
0.095536,0
0.095723,0
0.095908,1
0.096154,1
0.096354,1
0.096555,2
0.096744,2
0.096935,2
0.097140,3
0.097330,3
0.097519,3
0.097704,3
0.097894,3
0.098082,3
0.098268,3
0.098453,3
0.098644,3
0.098843,3
0.099031,3
0.099230,3
0.099420,3
0.099607,3
0.099791,3
0.099978,2
0.100167,2
0.100353,2
0.100545,2
0.100735,2
0.100920,1
0.101106,1
0.101314,1
0.101506,0
0.101714,0
0.101903,0
0.102090,0
0.102276,0
0.102461,0
0.102664,0
0.102853,0
0.103045,0
0.103234,0
0.103421,0
0.103607,0
0.103790,0
0.103977,0
0.104163,0
0.104352,0
0.104548,0
0.104738,0
0.104927,0
0.105116,0
0.105303,0
0.105491,0
0.105680,0
0.105865,0
0.106062,0
0.106252,0
0.106449,0
0.106641,0
0.106832,0
0.107021,0
0.107226,0
0.107414,0
0.107601,0
0.107788,0
0.107971,0
0.108158,0
0.108351,0
0.108541,0
0.108729,0
0.108922,0
0.109108,0
0.109297,0
0.109483,0
0.109669,0
0.109855,0
0.110052,0
0.110240,0
0.110429,0
0.110616,0
0.110807,0
0.111003,0
0.111190,0
0.111373,0
0.111557,0
0.111750,0
0.111939,0
0.112129,0
0.112319,0
0.112505,1
0.112695,1
0.112885,1
0.113071,2
0.113259,2
0.113446,2
0.113633,2
0.113823,3
0.114008,3
0.114197,3
0.114387,3
0.114572,3
0.114769,3
0.114980,3
0.115176,3
0.115375,3
0.115561,3
0.115757,3
0.116041,3
0.116339,3
0.116568,3
0.116787,2
0.116996,2
0.117204,2
0.117417,2
0.117622,1
0.117820,1
0.118024,1
0.118226,0
0.118426,0
0.118621,0
0.118820,0
0.119016,0
0.119214,0
0.119411,0
0.119609,0
0.119802,0
0.120002,0
0.120195,0
0.120398,0
0.120596,0
0.120791,0
0.120982,0
0.121181,0
0.121376,0
0.121566,0
0.121765,0
0.121964,0
0.122161,0
0.122360,0
0.122555,0
0.122755,0
0.122955,0
0.123154,0
0.123351,0
0.123547,0
0.123749,0
0.123948,0
0.124141,0
0.124341,0
0.124535,0
0.124734,0
0.124930,0
0.125134,0
0.125328,0
0.125518,0
0.125715,0
0.125962,0
0.126180,0
0.126384,0
0.126582,0
0.126778,0
0.126971,0
0.127175,0
0.127369,0
0.127562,0
0.127777,0
0.127978,0
0.128167,0
0.128360,0
0.128556,0
0.128751,0
0.128941,0
0.129129,1
0.129321,1
0.129519,1
0.129713,1
0.129903,2
0.130093,2
0.130287,2
0.130478,3
0.130681,3
0.130874,3
0.131115,3
0.131353,3
0.131585,3
0.131818,3
0.132052,3
0.132289,3
0.132525,3
0.132754,3
0.132985,3
0.133219,3
0.133450,2
0.133691,2
0.133922,2
0.134153,1
0.134384,1
0.134616,1
0.134845,0
0.135076,0
0.135309,0
0.135540,0
0.135771,0
0.136046,0
0.136293,0
0.136522,0
0.136760,0
0.136993,0
0.137231,0
0.137472,0
0.137721,0
0.137954,0
0.138184,0
0.138425,0
0.138655,0
0.138900,0
0.139133,0
0.139366,0
0.139599,0
0.139826,0
0.140063,0
0.140294,0
0.140526,0
0.140751,0
0.140981,0
0.141210,0
0.141438,0
0.141663,0
0.141892,0
0.142120,0
0.142352,0
0.142589,0
0.142822,0
0.143049,0
0.143278,0
0.143506,0
0.143735,0
0.143965,0
0.144199,0
0.144433,0
0.144662,0
0.144890,0
0.145121,0
0.145353,0
0.145587,0
0.145825,1
0.146078,1
0.146320,1
0.146554,2
0.146787,2
0.147023,2
0.147252,3
0.147485,3
0.147717,3
0.147950,3
0.148195,3
0.148429,3
0.148667,3
0.148897,3
0.149123,3
0.149350,3
0.149579,3
0.149808,3
0.150038,2
0.150273,2
0.150507,2
0.150739,2
0.150967,1
0.151193,1
0.151423,1
0.151654,0
0.151881,0
0.152111,0
0.152346,0
0.152578,0
0.152810,0
0.153041,0
0.153268,0
0.153492,0
0.153727,0
0.153960,0
0.154195,0
0.154426,0
0.154663,0
0.154895,0
0.155127,0
0.155357,0
0.155589,0
0.155821,0
0.156065,0
0.156298,0
0.156529,0
0.156766,0
0.156998,0
0.157227,0
0.157454,0
0.157684,0
0.157917,0
0.158147,0
0.158372,0
0.158601,0
0.158830,0
0.159065,0
0.159304,0
0.159530,0
0.159759,0
0.159988,0
0.160220,0
0.160449,0
0.160682,0
0.160911,0
0.161158,0
0.161389,0
0.161634,0
0.161827,0
0.162020,0
0.162213,0
0.162409,0
0.162605,1
0.162811,1
0.163001,1
0.163193,2
0.163386,2
0.163578,2
0.163771,3
0.163961,3
0.164153,3
0.164343,3
0.164530,3
0.164725,3
0.164928,3
0.165120,3
0.165310,3
0.165503,3
0.165692,3
0.165888,3
0.166128,3
0.166327,3
0.166527,3
0.166725,2
0.166920,2
0.167112,2
0.167308,2
0.167501,1
0.167694,1
0.167883,1
0.168070,1
0.168266,0
0.168462,0
0.168655,0
0.168846,0
0.169038,0
0.169239,0
0.169426,0
0.169617,0
0.169809,0
0.170003,0
0.170194,0
0.170396,0
0.170607,0
0.170796,0
0.170986,0
0.171179,0
0.171370,0
0.171565,0
0.171756,0
0.171947,0
0.172138,0
0.172325,0
0.172511,0
0.172698,0
0.172891,0
0.173083,0
0.173277,0
0.173537,0
0.173774,0
0.174003,0
0.174234,0
0.174470,0
0.174707,0
0.174943,0
0.175181,0
0.175415,0
0.175652,0
0.175883,0
0.176128,0
0.176371,0
0.176610,0
0.176844,0
0.177076,0
0.177305,0
0.177536,0
0.177771,0
0.178004,0
0.178234,0
0.178464,0
0.178698,0
0.178939,0
0.179174,1
0.179406,1
0.179635,1
0.179867,2
0.180097,2
0.180328,2
0.180570,3
0.180798,3
0.181028,3
0.181271,3
0.181470,3
0.181659,3
0.181852,3
0.182046,3
0.182237,3
0.182430,3
0.182619,3
0.182820,3
0.183015,3
0.183206,3
0.183399,2
0.183585,2
0.183780,2
0.183993,2
0.184232,1
0.184468,1
0.184696,1
0.184930,0
0.185163,0
0.185393,0
0.185624,0
0.185853,0
0.186099,0
0.186338,0
0.186576,0
0.186808,0
0.187039,0
0.187280,0
0.187519,0
0.187757,0
0.187987,0
0.188220,0
0.188455,0
0.188690,0
0.188922,0
0.189157,0
0.189390,0
0.189620,0
0.189853,0
0.190083,0
0.190319,0
0.190553,0
0.190782,0
0.191027,0
0.191222,0
0.191421,0
0.191614,0
0.191809,0
0.192009,0
0.192200,0
0.192398,0
0.192592,0
0.192785,0
0.192989,0
0.193181,0
0.193371,0
0.193559,0
0.193747,0
0.193944,0
0.194159,0
0.194404,0
0.194649,0
0.194880,0
0.195115,0
0.195351,0
0.195584,0
0.195820,1
0.196070,1
0.196312,1
0.196562,2
0.196796,2
0.197057,3
0.197259,3
0.197453,3
0.197650,3
0.197844,3
0.198106,3
0.198337,3
0.198572,3
0.198803,3
0.199033,3
0.199270,3
0.199523,3
0.199718,3
0.199913,3
0.200105,2
0.200298,2
0.200490,2
0.200682,2
0.200878,1
0.201071,1
0.201262,1
0.201452,1
0.201640,0
0.201832,0
0.202028,0
0.202218,0
0.202405,0
0.202590,0
0.202781,0
0.202968,0
0.203158,0
0.203344,0
0.203532,0
0.203718,0
0.203909,0
0.204094,0
0.204284,0
0.204474,0
0.204662,0
0.204848,0
0.205038,0
0.205226,0
0.205415,0
0.205605,0
0.205794,0
0.206032,0
0.206233,0
0.206430,0
0.206624,0
0.206819,0
0.207009,0
0.207194,0
0.207391,0
0.207578,0
0.207770,0
0.207956,0
0.208145,0
0.208344,0
0.208537,0
0.208729,0
0.208917,0
0.209102,0
0.209296,0
0.209485,0
0.209683,0
0.209874,0
0.210124,0
0.210355,0
0.210586,0
0.210815,0
0.211044,0
0.211281,0
0.211514,0
0.211747,0
0.211977,0
0.212208,0
0.212439,0
0.212666,1
0.212858,1
0.213049,1
0.213238,2
0.213431,2
0.213628,2
0.213817,3
0.214015,3
0.214202,3
0.214396,3
0.214586,3
0.214785,3
0.214973,3
0.215169,3
0.215365,3
0.215557,3
0.215749,3
0.215985,3
0.216206,3
0.216423,3
0.216624,2
0.216825,2
0.217019,2
0.217215,2
0.217406,1
0.217598,1
0.217788,1
0.217983,1
0.218173,0
0.218371,0
0.218561,0
0.218752,0
0.218943,0
0.219136,0
0.219327,0
0.219520,0
0.219706,0
0.219894,0
0.220083,0
0.220279,0
0.220468,0
0.220661,0
0.220848,0
0.221040,0
0.221229,0
0.221419,0
0.221609,0
0.221800,0
0.221990,0
0.222182,0
0.222372,0
0.222564,0
0.222753,0
0.222942,0
0.223134,0
0.223327,0
0.223516,0
0.223704,0
0.223894,0
0.224082,0
0.224275,0
0.224465,0
0.224656,0
0.224846,0
0.225038,0
0.225226,0
0.225417,0
0.225608,0
0.225802,0
0.226057,0
0.226259,0
0.226458,0
0.226655,0
0.226847,0
0.227040,0
0.227229,0
0.227420,0
0.227608,0
0.227798,0
0.227987,0
0.228178,0
0.228371,0
0.228565,0
0.228756,0
0.228950,0
0.229139,1
0.229331,1
0.229525,1
0.229713,1
0.229908,2
0.230103,2
0.230294,2
0.230495,3
0.230687,3
0.230884,3
0.231070,3
0.231261,3
0.231448,3
0.231641,3
0.231830,3
0.232018,3
0.232222,3
0.232419,3
0.232609,3
0.232798,3
0.232989,3
0.233179,3
0.233371,2
0.233561,2
0.233755,2
0.233947,2
0.234138,1
0.234326,1
0.234517,1
0.234713,1
0.234906,0
0.235099,0
0.235287,0
0.235477,0
0.235664,0
0.235856,0
0.236054,0
0.236256,0
0.236453,0
0.236646,0
0.236838,0
0.237028,0
0.237222,0
0.237414,0
0.237604,0
0.237794,0
0.237981,0
0.238167,0
0.238358,0
0.238548,0
0.238737,0
0.238927,0
0.239115,0
0.239304,0
0.239492,0
0.239682,0
0.239872,0
0.240062,0
0.240251,0
0.240443,0
0.240632,0
0.240820,0
0.241009,0
0.241200,0
0.241394,0
0.241581,0
0.241772,0
0.241963,0
0.242154,0
0.242344,0
0.242533,0
0.242733,0
