"time","intensity"
0.000006,1
0.000543,2
0.000798,2
0.001089,2
0.001318,3
0.001528,3
0.001727,3
0.001911,3
0.002102,3
0.002295,3
0.002481,3
0.002672,3
0.002852,3
0.003038,3
0.003224,2
0.003410,2
0.003598,2
0.003796,2
0.003990,2
0.004175,1
0.004351,1
0.004532,1
0.004714,1
0.004891,1
0.005075,0
0.005260,0
0.005450,0
0.005632,0
0.005820,0
0.006003,0
0.006184,0
0.006382,0
0.006564,0
0.006746,0
0.006927,0
0.007106,0
0.007295,0
0.007479,0
0.007658,0
0.007839,0
0.008033,0
0.008215,0
0.008398,0
0.008593,0
0.008772,0
0.008955,0
0.009138,0
0.009336,0
0.009518,0
0.009702,0
0.009882,0
0.010065,0
0.010242,0
0.010431,0
0.010613,0
0.010793,0
0.010977,0
0.011182,0
0.011375,0
0.011564,0
0.011749,0
0.011932,0
0.012116,0
0.012301,0
0.012490,0
0.012687,0
0.012882,0
0.013064,0
0.013247,0
0.013427,0
0.013616,0
0.013800,0
0.013979,0
0.014164,0
0.014347,0
0.014529,0
0.014709,0
0.014896,0
0.015077,0
0.015256,0
0.015450,0
0.015629,0
0.015807,0
0.015988,0
0.016168,1
0.016350,1
0.016532,1
0.016713,1
0.016903,2
0.017087,2
0.017268,2
0.017449,2
0.017629,2
0.017812,3
0.018008,3
0.018190,3
0.018372,3
0.018552,3
0.018735,3
0.018915,3
0.019097,3
0.019275,3
0.019458,3
0.019635,3
0.019815,2
0.019995,2
0.020175,2
0.020360,2
0.020543,2
0.020722,2
0.020903,1
0.021198,1
0.021405,1
0.021600,1
0.021786,0
0.021969,0
0.022152,0
0.022335,0
0.022516,0
0.022696,0
0.022877,0
0.023054,0
0.023235,0
0.023416,0
0.023600,0
0.023796,0
0.023977,0
0.024163,0
0.024343,0
0.024524,0
0.024707,0
0.024886,0
0.025068,0
0.025250,0
0.025434,0
0.025613,0
0.025795,0
0.025987,0
0.026171,0
0.026358,0
0.026536,0
0.026714,0
0.026896,0
0.027079,0
0.027259,0
0.027441,0
0.027620,0
0.027800,0
0.027981,0
0.028164,0
0.028343,0
0.028524,0
0.028706,0
0.028885,0
0.029063,0
0.029243,0
0.029423,0
0.029605,0
0.029786,0
0.029966,0
0.030147,0
0.030337,0
0.030513,0
0.030692,0
0.030874,0
0.031106,0
0.031294,0
0.031476,0
0.031658,0
0.031836,0
0.032026,0
0.032224,0
0.032407,0
0.032605,0
0.032809,0
0.032997,1
0.033189,1
0.033374,1
0.033556,2
0.033739,2
0.033923,2
0.034107,2
