"time","intensity"
0.000006,0
0.000539,0
0.000792,0
0.001010,0
0.001218,0
0.001420,0
0.001614,1
0.001806,1
0.002014,1
0.002204,2
0.002391,2
0.002578,2
0.002765,2
0.002955,3
0.003138,3
0.003330,3
0.003539,3
0.003730,3
0.003918,3
0.004101,3
0.004286,3
0.004482,3
0.004664,3
0.004843,3
0.005104,3
0.005307,3
0.005509,3
0.005699,3
0.005885,2
0.006079,2
0.006274,2
0.006458,2
0.006650,2
0.006832,1
0.007015,1
0.007201,1
0.007389,0
0.007571,0
0.007753,0
0.007934,0
0.008116,0
0.008302,0
0.008483,0
0.008671,0
0.008852,0
0.009034,0
0.009215,0
0.009403,0
0.009582,0
0.009763,0
0.009945,0
0.010127,0
0.010308,0
0.010488,0
0.010667,0
0.010848,0
0.011028,0
0.011206,0
0.011387,0
0.011577,0
0.011762,0
0.011945,0
0.012127,0
0.012309,0
0.012489,0
0.012688,0
0.012869,0
0.013048,0
0.013227,0
0.013408,0
0.013589,0
0.013769,0
0.013950,0
0.014137,0
0.014317,0
0.014499,0
0.014678,0
0.014860,0
0.015107,0
0.015302,0
0.015488,0
0.015673,0
0.015855,0
0.016039,0
0.016222,0
0.016417,0
0.016598,0
0.016780,0
0.016961,0
0.017147,0
0.017330,0
0.017513,0
0.017710,0
0.017891,0
0.018073,0
0.018257,1
0.018450,1
0.018632,1
0.018815,1
0.018997,2
0.019175,2
0.019355,2
0.019540,3
0.019722,3
0.019906,3
0.020090,3
0.020284,3
0.020472,3
0.020652,3
0.020837,3
0.021019,3
0.021203,3
0.021387,3
0.021576,3
0.021758,3
0.021941,3
0.022133,3
0.022311,3
0.022497,3
0.022678,2
0.022858,2
0.023041,2
0.023224,2
0.023409,1
0.023590,1
0.023788,1
0.023971,1
0.024154,0
0.024335,0
0.024517,0
0.024696,0
0.024877,0
0.025123,0
0.025323,0
0.025512,0
0.025706,0
0.025889,0
0.026075,0
0.026263,0
0.026450,0
0.026635,0
0.026818,0
0.026999,0
0.027189,0
0.027370,0
0.027551,0
0.027745,0
0.027926,0
0.028104,0
0.028312,0
0.028493,0
0.028679,0
0.028864,0
0.029051,0
0.029239,0
0.029426,0
0.029607,0
0.029791,0
0.029974,0
0.030156,0
0.030339,0
0.030516,0
0.030696,0
0.030874,0
0.031056,0
0.031238,0
0.031417,0
0.031597,0
0.031777,0
0.031959,0
0.032140,0
0.032320,0
0.032502,0
0.032684,0
0.032893,0
0.033075,0
0.033260,0
0.033439,0
0.033619,0
0.033798,0
0.033979,0
0.034161,0
0.034343,0
0.034525,0
0.034708,0
0.034889,1
0.035134,1
0.035335,1
0.035524,2
0.035714,2
0.035901,2
0.036094,2
0.036291,3
0.036479,3
0.036668,3
0.036855,3
0.037040,3
0.037227,3
0.037412,3
0.037598,3
0.037784,3
0.037968,3
0.038162,3
0.038349,3
0.038539,3
0.038731,3
0.038918,3
0.039107,3
0.039293,2
0.039482,2
0.039667,2
0.039854,2
0.040039,1
0.040228,1
0.040414,1
0.040601,1
0.040790,0
0.040975,0
0.041168,0
0.041351,0
0.041538,0
0.041721,0
0.041907,0
0.042092,0
0.042290,0
0.042474,0
0.042656,0
0.042841,0
0.043027,0
0.043210,0
0.043395,0
0.043580,0
0.043763,0
0.043948,0
0.044146,0
0.044331,0
0.044514,0
0.044701,0
0.044892,0
0.045095,0
0.045286,0
0.045473,0
0.045663,0
0.045851,0
0.046043,0
0.046233,0
0.046421,0
0.046609,0
0.046794,0
0.046979,0
0.047165,0
0.047351,0
0.047536,0
0.047723,0
0.047922,0
0.048121,0
0.048308,0
0.048495,0
0.048677,0
0.048867,0
0.049053,0
0.049239,0
0.049424,0
0.049608,0
0.049806,0
0.050003,0
0.050189,0
0.050389,0
0.050577,0
0.050764,0
0.050957,0
0.051144,0
0.051349,0
0.051535,0
0.051720,1
0.051914,1
0.052100,1
0.052287,2
0.052476,2
0.052670,2
0.052855,3
0.053044,3
0.053227,3
0.053411,3
0.053597,3
0.053793,3
0.053979,3
0.054165,3
0.054350,3
0.054538,3
0.054723,3
0.054908,3
0.055126,3
0.055317,3
0.055507,3
0.055696,3
0.055881,2
0.056069,2
0.056255,2
0.056441,2
0.056627,1
0.056814,1
0.057002,1
0.057187,1
0.057371,0
0.057560,0
0.057748,0
0.057932,0
0.058117,0
0.058301,0
0.058491,0
0.058674,0
0.058861,0
0.059057,0
0.059243,0
0.059430,0
0.059614,0
0.059799,0
0.059995,0
0.060179,0
0.060364,0
0.060549,0
0.060733,0
0.060918,0
0.061103,0
0.061292,0
0.061480,0
0.061678,0
0.061862,0
0.062049,0
0.062233,0
0.062419,0
0.062608,0
0.062794,0
0.062976,0
0.063168,0
0.063355,0
0.063543,0
0.063730,0
0.063915,0
0.064109,0
0.064304,0
0.064490,0
0.064677,0
0.064862,0
0.065094,0
0.065287,0
0.065479,0
0.065667,0
0.065857,0
0.066046,0
0.066235,0
0.066437,0
0.066622,0
0.066811,0
0.067017,0
0.067204,0
0.067390,0
0.067593,0
0.067795,0
0.067980,0
0.068167,0
0.068364,1
0.068553,1
0.068739,1
0.068925,2
0.069112,2
0.069295,2
0.069480,3
0.069665,3
0.069852,3
0.070040,3
0.070223,3
0.070410,3
0.070595,3
0.070783,3
0.070981,3
0.071166,3
0.071350,3
0.071538,3
0.071723,3
0.071910,3
0.072096,3
0.072282,3
0.072477,3
0.072674,2
0.072863,2
0.073048,2
0.073236,2
0.073419,1
0.073602,1
0.073789,1
0.073976,0
0.074164,0
0.074349,0
0.074531,0
0.074716,0
0.074901,0
0.075100,0
0.075295,0
0.075484,0
0.075670,0
0.075858,0
0.076044,0
0.076232,0
0.076418,0
0.076611,0
